id,date,prix,nb_chambres,nb_sdb,m2_interieur,m2_jardin,m2_etage,m2_soussol,nb_etages,vue_mer,vue_note,etat_note,design_note,annee_construction,annee_renovation,m2_interieur_15voisins,m2_jardin_15voisins,zipcode,lat,long,cos_month,day_count
243000045,2014-08-29T00:00:00Z,380000,3,1.75,178,815,178,0,1.0,0,0,3,7,1953,0,144,752,98166,47.4544,-122.351,-0.5000000000000004,119
3260810580,2015-04-17T00:00:00Z,345000,3,2.75,203,674,203,0,2.0,0,0,3,8,2000,0,203,803,98003,47.3486,-122.301,-0.4999999999999998,350
8122600145,2014-05-21T00:00:00Z,452000,4,2.0,154,571,78,75,1.0,0,0,3,6,1945,0,103,580,98126,47.5371,-122.368,-0.8660254037844385,19
1546600020,2015-01-14T00:00:00Z,760000,3,2.5,211,1184,138,73,1.0,0,0,4,8,1973,0,195,1184,98005,47.6362,-122.175,0.8660254037844387,257
2500600297,2014-08-14T00:00:00Z,243500,3,3.0,196,724,196,0,1.0,0,0,3,6,1981,0,123,933,98198,47.4005,-122.293,-0.5000000000000004,104
2395710020,2014-08-07T00:00:00Z,369000,4,2.75,224,603,224,0,2.0,0,0,3,8,2005,0,224,575,98038,47.3771,-122.029,-0.5000000000000004,97
8563001130,2014-08-28T00:00:00Z,654000,5,2.5,274,833,152,122,1.0,0,0,4,8,1965,0,175,843,98008,47.6233,-122.102,-0.5000000000000004,118
1773100121,2014-06-23T00:00:00Z,286000,3,2.75,102,69,72,29,2.0,0,0,3,7,2008,0,108,445,98106,47.5601,-122.363,-1.0,52
3205400240,2014-05-13T00:00:00Z,345000,3,1.75,101,668,101,0,1.0,0,0,3,7,1968,0,115,668,98034,47.7227,-122.179,-0.8660254037844385,11
8946400210,2014-06-03T00:00:00Z,548000,3,2.5,196,380,196,0,2.0,0,0,3,8,2001,0,196,452,98072,47.7508,-122.17,-1.0,32
510002065,2015-03-23T00:00:00Z,700000,4,1.0,183,423,183,0,1.5,0,0,3,7,1920,0,168,301,98103,47.6606,-122.331,6.123233995736766e-17,325
421000555,2014-05-20T00:00:00Z,200000,3,1.0,97,464,97,0,1.0,0,0,4,6,1967,0,97,483,98056,47.4923,-122.165,-0.8660254037844385,18
8961990160,2015-04-13T00:00:00Z,567500,3,2.5,193,423,193,0,2.0,0,0,3,8,1999,0,142,520,98074,47.6036,-122.014,-0.4999999999999998,346
2880100160,2014-11-19T00:00:00Z,1010000,4,3.5,311,348,236,74,2.0,0,0,3,9,2007,0,97,460,98117,47.6782,-122.365,0.8660254037844384,201
1868901815,2014-06-17T00:00:00Z,547000,4,1.0,159,260,111,48,1.5,0,0,4,7,1926,0,142,325,98115,47.6743,-122.299,-1.0,46
421000430,2015-03-31T00:00:00Z,225000,3,1.0,89,512,89,0,1.0,0,0,4,6,1963,0,101,542,98056,47.4944,-122.165,6.123233995736766e-17,333
7237500110,2015-04-04T00:00:00Z,1208000,4,2.75,394,1014,394,0,2.0,0,0,3,10,2003,0,431,1072,98059,47.5297,-122.14,-0.4999999999999998,337
1972200227,2014-10-07T00:00:00Z,459000,3,1.5,107,95,107,0,3.0,0,0,3,8,2008,0,117,156,98103,47.6538,-122.357,0.49999999999999933,158
1324300290,2014-12-26T00:00:00Z,485000,3,2.75,155,309,155,0,1.5,0,0,4,7,1925,0,127,464,98107,47.6551,-122.36,1.0,238
8651440230,2014-08-15T00:00:00Z,229999,4,2.0,155,483,95,59,1.0,0,0,4,7,1977,0,139,483,98042,47.3652,-122.09,-0.5000000000000004,105
1559900080,2014-11-21T00:00:00Z,289200,3,2.25,163,652,163,0,2.0,0,0,3,7,1995,0,163,657,98019,47.7468,-121.98,0.8660254037844384,203
984210120,2014-06-20T00:00:00Z,359900,5,2.25,212,689,119,92,1.0,0,0,3,7,1973,0,154,699,98058,47.4375,-122.166,-1.0,49
9284801845,2014-08-05T00:00:00Z,354000,3,1.5,98,534,98,0,1.0,0,2,4,7,1981,0,98,534,98126,47.5512,-122.371,-0.5000000000000004,95
4325000125,2015-03-18T00:00:00Z,255000,3,1.5,124,785,124,0,1.0,0,0,4,7,1958,0,124,828,98188,47.4405,-122.28,6.123233995736766e-17,320
2162000160,2015-03-03T00:00:00Z,992000,3,2.25,274,1412,192,81,1.0,0,0,4,10,1966,0,274,2043,98040,47.5571,-122.216,6.123233995736766e-17,305
6169900545,2014-06-25T00:00:00Z,1330000,3,1.5,180,268,180,0,1.5,0,2,3,8,1900,0,236,334,98119,47.6308,-122.369,-1.0,54
3278600680,2014-06-27T00:00:00Z,235000,1,1.5,108,135,99,9,2.0,0,0,3,8,2007,0,126,160,98126,47.5493,-122.372,-1.0,56
9169100214,2014-05-14T00:00:00Z,372220,3,1.0,119,510,91,28,1.0,0,0,3,7,1951,0,156,464,98136,47.5266,-122.392,-0.8660254037844385,12
5318101695,2015-04-09T00:00:00Z,940000,4,1.5,225,334,225,0,2.5,0,0,3,8,1980,0,187,445,98112,47.6351,-122.285,-0.4999999999999998,342
2505500030,2014-07-03T00:00:00Z,1127000,4,2.5,293,769,293,0,2.0,0,0,4,9,1995,0,278,769,98033,47.6699,-122.195,-0.8660254037844388,62
2619950110,2014-06-24T00:00:00Z,415000,3,2.5,211,560,211,0,2.0,0,0,3,8,2011,0,225,668,98019,47.7322,-121.966,-1.0,53
4217400420,2014-11-24T00:00:00Z,907000,3,1.5,124,557,124,0,1.5,0,1,3,9,1927,0,241,557,98105,47.66,-122.282,0.8660254037844384,206
1509700050,2014-05-23T00:00:00Z,300000,4,2.5,182,919,182,0,2.0,0,0,3,8,2001,0,197,711,98030,47.3834,-122.168,-0.8660254037844385,21
2757000040,2014-06-05T00:00:00Z,795000,4,2.25,192,1215,157,34,1.0,0,0,4,8,1967,0,234,945,98040,47.5606,-122.222,-1.0,34
3224600310,2014-10-30T00:00:00Z,685100,4,2.5,259,503,259,0,2.0,0,0,3,9,1999,0,227,599,98074,47.6085,-122.017,0.49999999999999933,181
8651441520,2015-03-02T00:00:00Z,220000,3,1.0,76,483,76,0,1.0,0,0,4,6,1977,0,104,483,98042,47.363,-122.094,6.123233995736766e-17,304
8665900291,2015-02-25T00:00:00Z,539000,4,2.5,217,1844,217,0,2.0,0,0,3,9,1993,0,179,1434,98155,47.7672,-122.306,0.5000000000000001,299
5141000571,2014-08-25T00:00:00Z,267000,1,1.0,74,230,74,0,1.0,0,0,4,6,1919,0,138,431,98108,47.5581,-122.316,-0.5000000000000004,115
3356407665,2014-09-24T00:00:00Z,180000,3,1.75,123,1486,123,0,1.0,0,0,3,7,1978,0,123,1335,98001,47.28,-122.257,-1.8369701987210297e-16,145
7856620870,2014-08-13T00:00:00Z,855000,3,2.0,289,873,169,120,1.0,0,0,5,9,1978,0,257,882,98006,47.5612,-122.15,-0.5000000000000004,103
7600125,2014-12-18T00:00:00Z,630000,5,1.0,280,445,280,0,2.0,0,0,3,7,1901,0,125,121,98122,47.6025,-122.313,1.0,230
2926049382,2014-12-08T00:00:00Z,650000,3,2.0,260,975,130,130,1.0,0,0,3,7,1954,0,209,607,98125,47.7055,-122.315,1.0,220
6329000050,2015-03-10T00:00:00Z,641500,1,1.0,92,843,92,0,1.0,1,3,3,7,1950,0,101,607,98146,47.5007,-122.382,6.123233995736766e-17,312
2710600080,2014-08-25T00:00:00Z,525000,4,2.0,159,566,79,79,1.0,0,0,4,7,1949,0,102,526,98115,47.6765,-122.287,-0.5000000000000004,115
8722100825,2015-04-29T00:00:00Z,1049000,3,2.25,242,311,183,58,2.0,0,0,4,7,1926,0,180,311,98112,47.638,-122.306,-0.4999999999999998,362
3744600704,2015-02-24T00:00:00Z,270000,4,1.5,160,790,160,0,1.5,0,0,4,7,1961,0,140,790,98146,47.4905,-122.347,0.5000000000000001,298
2785000110,2014-06-05T00:00:00Z,540000,4,2.25,123,780,123,0,1.5,0,0,3,8,1962,0,210,942,98005,47.6078,-122.169,-1.0,34
5468730110,2014-05-08T00:00:00Z,270000,4,2.5,168,604,168,0,2.0,0,0,3,7,1994,0,163,689,98042,47.3531,-122.143,-0.8660254037844385,6
526059122,2014-12-05T00:00:00Z,495200,5,2.25,251,2054,130,120,1.0,0,0,3,7,1955,0,264,1135,98011,47.7642,-122.195,1.0,217
3623500408,2015-03-30T00:00:00Z,2600000,3,3.0,316,1487,206,110,2.0,1,4,4,10,1973,0,349,1539,98040,47.5721,-122.239,6.123233995736766e-17,332
4188000670,2014-05-15T00:00:00Z,749400,4,2.5,301,1886,301,0,2.0,0,0,3,10,1985,0,279,2197,98052,47.719,-122.114,-0.8660254037844385,13
5468760050,2015-01-05T00:00:00Z,270000,4,2.5,148,921,148,0,2.0,0,0,3,7,2009,0,198,539,98042,47.3678,-122.124,0.8660254037844387,248
1310370020,2014-07-08T00:00:00Z,690000,4,2.5,299,3288,299,0,2.0,0,0,3,9,1991,0,283,3274,98072,47.7547,-122.114,-0.8660254037844388,67
1502400140,2015-04-29T00:00:00Z,275900,3,1.75,128,780,128,0,1.0,0,0,3,7,1967,0,143,780,98003,47.3117,-122.321,-0.4999999999999998,362
6979970150,2014-12-12T00:00:00Z,420000,3,2.5,222,362,183,39,2.0,0,0,3,8,2006,0,222,318,98072,47.7515,-122.174,1.0,224
257000105,2014-05-20T00:00:00Z,192500,2,1.0,88,714,88,0,1.0,0,0,3,6,1926,0,169,763,98168,47.4909,-122.298,-0.8660254037844385,18
1245003330,2014-07-31T00:00:00Z,1260000,4,2.5,267,836,267,0,2.0,0,0,3,10,2008,0,245,754,98033,47.6844,-122.199,-0.8660254037844388,90
2019200220,2014-09-23T00:00:00Z,160000,3,2.25,136,806,107,28,1.0,0,0,3,7,1985,0,155,776,98003,47.2729,-122.299,-1.8369701987210297e-16,144
7104100065,2014-09-26T00:00:00Z,425000,2,2.0,118,380,118,0,2.0,0,0,4,8,1918,0,136,510,98136,47.5501,-122.393,-1.8369701987210297e-16,147
8856960050,2014-07-24T00:00:00Z,318400,4,2.5,169,642,169,0,2.0,0,0,3,7,1994,0,156,649,98038,47.3862,-122.029,-0.8660254037844388,83
2426059103,2015-04-22T00:00:00Z,872000,4,2.25,265,3742,265,0,2.0,0,0,3,10,1983,0,248,8619,98072,47.7308,-122.115,-0.4999999999999998,355
3260570260,2014-12-04T00:00:00Z,550000,4,3.5,328,441,328,0,2.0,0,0,3,10,2003,0,307,525,98055,47.473,-122.193,1.0,216
8898700960,2014-06-20T00:00:00Z,329950,3,2.5,169,751,169,0,2.0,0,0,3,7,1983,0,172,801,98055,47.4575,-122.204,-1.0,49
3779300210,2014-06-30T00:00:00Z,383962,4,2.5,250,650,250,0,2.0,0,0,3,8,2001,0,218,980,98188,47.4694,-122.263,-1.0,59
2734100395,2015-05-13T00:00:00Z,380000,2,1.0,70,371,70,0,1.5,0,0,3,6,1910,0,104,371,98108,47.5462,-122.32,-0.8660254037844385,376
225039049,2014-09-08T00:00:00Z,590000,2,1.0,142,599,142,0,1.0,0,0,4,7,1920,0,142,464,98117,47.6833,-122.398,-1.8369701987210297e-16,129
9265700005,2014-08-22T00:00:00Z,395000,3,1.75,161,577,161,0,1.0,0,0,4,6,1954,0,151,782,98177,47.762,-122.362,-0.5000000000000004,112
6450303235,2014-08-18T00:00:00Z,269000,3,1.5,122,243,122,0,2.0,0,0,3,7,1986,0,114,487,98133,47.7316,-122.338,-0.5000000000000004,108
7266200085,2015-03-25T00:00:00Z,780000,5,1.75,216,353,126,90,1.5,0,0,3,7,1927,0,195,353,98115,47.6835,-122.308,6.123233995736766e-17,327
4315701163,2015-04-13T00:00:00Z,585000,3,1.5,207,557,117,90,1.0,0,1,3,8,1968,0,196,668,98136,47.5373,-122.395,-0.4999999999999998,346
7923500090,2014-10-20T00:00:00Z,655500,4,2.75,221,1467,156,65,1.0,0,0,3,8,1957,2001,181,1091,98007,47.5929,-122.133,0.49999999999999933,171
442000015,2014-06-12T00:00:00Z,445000,3,1.0,97,526,84,13,1.0,0,0,4,7,1947,0,139,526,98115,47.6897,-122.285,-1.0,41
8965520190,2014-10-30T00:00:00Z,1200000,3,2.5,317,1544,223,93,1.0,0,4,3,10,1991,0,321,1353,98006,47.5638,-122.105,0.49999999999999933,181
8564950390,2014-09-19T00:00:00Z,525000,4,2.5,227,490,227,0,2.0,0,0,3,8,2003,0,213,434,98011,47.7734,-122.224,-1.8369701987210297e-16,140
6352600490,2015-01-14T00:00:00Z,820000,4,3.5,257,747,257,0,2.0,0,0,3,9,2002,0,316,691,98074,47.6469,-122.081,0.8660254037844387,257
3536900030,2015-02-09T00:00:00Z,1600000,3,2.75,282,1955,282,0,2.0,0,0,4,10,1980,0,274,1955,98004,47.638,-122.225,0.5000000000000001,283
5468780020,2015-03-26T00:00:00Z,330000,4,2.5,205,550,205,0,2.0,0,0,3,8,2004,0,204,548,98042,47.35,-122.139,6.123233995736766e-17,328
1745000090,2014-11-10T00:00:00Z,208000,3,1.5,112,673,112,0,1.0,0,0,4,7,1967,0,127,731,98003,47.328,-122.321,0.8660254037844384,192
2525300480,2015-03-04T00:00:00Z,224975,3,1.0,89,1184,89,0,1.0,0,0,4,6,1977,0,107,974,98038,47.3617,-122.03,6.123233995736766e-17,306
8881900230,2014-12-02T00:00:00Z,755000,3,2.75,266,613,266,0,2.0,0,2,3,8,1984,0,238,736,98008,47.5745,-122.113,1.0,214
3997500130,2015-02-24T00:00:00Z,310000,2,1.0,71,757,71,0,1.0,0,0,4,6,1948,0,76,757,98155,47.7439,-122.301,0.5000000000000001,298
8024200820,2015-02-13T00:00:00Z,575700,3,1.75,160,569,137,23,1.0,0,0,3,7,1941,0,160,569,98115,47.6978,-122.316,0.5000000000000001,287
221049191,2015-04-28T00:00:00Z,329500,3,2.5,196,2088,126,70,1.0,0,0,5,7,1979,0,216,1487,98001,47.341,-122.265,-0.4999999999999998,361
5700002025,2015-02-18T00:00:00Z,665000,3,2.25,239,557,165,74,2.0,0,0,3,8,1925,0,213,556,98144,47.5778,-122.289,0.5000000000000001,292
1154100515,2014-09-26T00:00:00Z,470000,3,2.75,257,5082,220,37,1.5,0,0,3,8,1938,0,152,5082,98155,47.7555,-122.289,-1.8369701987210297e-16,147
7812800865,2014-11-19T00:00:00Z,170000,2,1.0,75,918,75,0,1.0,0,0,3,6,1944,0,88,668,98178,47.4925,-122.239,0.8660254037844384,201
1588600177,2015-02-25T00:00:00Z,396000,4,1.0,96,410,96,0,1.5,0,0,3,6,1944,0,121,457,98117,47.6945,-122.368,0.5000000000000001,299
4299000030,2014-09-23T00:00:00Z,354000,4,2.5,269,442,269,0,2.0,0,0,3,8,2005,0,269,480,98042,47.3663,-122.129,-1.8369701987210297e-16,144
924069106,2015-03-13T00:00:00Z,890000,4,2.0,137,1037,137,0,1.5,0,0,4,6,1947,0,259,1921,98075,47.5849,-122.051,6.123233995736766e-17,315
1222000055,2014-11-23T00:00:00Z,180250,2,0.75,83,891,83,0,1.0,0,0,3,6,1941,0,116,1326,98166,47.4604,-122.339,0.8660254037844384,205
2111010080,2014-06-17T00:00:00Z,330000,3,2.5,282,671,282,0,2.0,0,0,3,7,2003,0,256,643,98092,47.3355,-122.168,-1.0,46
2460700700,2014-05-15T00:00:00Z,252350,3,2.0,153,683,107,45,1.0,0,0,3,7,1979,0,158,682,98058,47.4612,-122.169,-0.8660254037844385,13
3278600900,2014-12-31T00:00:00Z,443000,3,2.5,165,258,142,23,2.0,0,0,3,8,2007,0,128,185,98126,47.5487,-122.372,1.0,243
4443800130,2014-10-24T00:00:00Z,320000,2,1.0,128,540,128,0,1.0,0,0,3,7,1918,1976,143,378,98117,47.6875,-122.392,0.49999999999999933,175
8679400130,2015-05-06T00:00:00Z,353000,4,1.5,102,891,102,0,1.0,0,0,4,6,1960,0,102,894,98033,47.7,-122.175,-0.8660254037844385,369
1282300105,2014-06-04T00:00:00Z,317000,3,1.0,93,501,93,0,1.0,0,0,3,6,1959,0,89,501,98144,47.5746,-122.293,-1.0,33
4123840570,2014-10-20T00:00:00Z,390000,3,2.5,209,750,209,0,2.0,0,0,3,8,1995,0,202,672,98038,47.3667,-122.041,0.49999999999999933,171
293910070,2014-07-23T00:00:00Z,653750,4,2.5,228,387,228,0,2.0,0,0,3,9,2003,0,228,461,98034,47.7072,-122.232,-0.8660254037844388,82
943100689,2015-01-27T00:00:00Z,324950,3,2.0,124,905,82,41,1.0,0,0,4,7,1974,0,135,1198,98024,47.5644,-121.898,0.8660254037844387,270
6151800624,2015-04-08T00:00:00Z,288349,3,1.0,116,1729,116,0,1.0,0,0,4,6,1972,0,178,1454,98010,47.3414,-122.047,-0.4999999999999998,341
3326059254,2014-11-24T00:00:00Z,720000,3,2.5,294,667,294,0,2.0,0,0,3,9,2005,0,259,681,98033,47.6934,-122.166,0.8660254037844384,206
7922710450,2015-03-27T00:00:00Z,731000,5,2.5,340,832,340,0,1.5,0,0,3,8,1973,0,217,875,98052,47.6654,-122.142,6.123233995736766e-17,329
6648701420,2015-02-13T00:00:00Z,205000,4,2.0,134,759,134,0,1.0,0,0,4,7,1967,0,145,838,98031,47.3933,-122.195,0.5000000000000001,287
1721800470,2014-05-21T00:00:00Z,230000,5,2.0,179,568,179,0,1.5,0,0,3,6,1941,1969,104,568,98146,47.5073,-122.337,-0.8660254037844385,19
1112700150,2015-01-27T00:00:00Z,405000,3,1.75,117,684,117,0,1.0,0,0,4,7,1979,0,126,684,98034,47.7296,-122.233,0.8660254037844387,270
1443550020,2015-05-06T00:00:00Z,570000,4,2.5,245,1097,245,0,2.0,0,0,3,8,1999,0,222,1097,98019,47.733,-121.968,-0.8660254037844385,369
8645511500,2015-04-20T00:00:00Z,352750,4,2.75,210,2251,126,84,1.0,0,0,4,7,1977,0,190,744,98058,47.4672,-122.175,-0.4999999999999998,353
1771110090,2014-08-20T00:00:00Z,316000,3,0.75,117,937,117,0,1.0,0,0,5,7,1971,0,120,963,98077,47.7567,-122.073,-0.5000000000000004,110
538000250,2015-01-12T00:00:00Z,332500,4,2.5,206,438,206,0,2.0,0,0,3,7,1998,0,194,438,98038,47.3541,-122.024,0.8660254037844387,255
2195700230,2015-02-03T00:00:00Z,700000,3,2.5,264,3398,264,0,2.0,0,0,3,10,1987,0,310,3313,98072,47.7376,-122.102,0.5000000000000001,277
1775920210,2014-05-30T00:00:00Z,374000,3,1.0,111,910,111,0,1.0,0,0,4,7,1971,0,113,949,98072,47.7412,-122.109,-0.8660254037844385,28
3401700255,2014-07-29T00:00:00Z,595000,4,2.0,287,8093,147,139,1.0,0,0,4,7,1974,0,237,8214,98072,47.7275,-122.122,-0.8660254037844388,88
5101400934,2015-04-24T00:00:00Z,450000,2,1.0,75,405,75,0,1.0,0,0,3,6,1958,0,175,488,98115,47.6915,-122.312,-0.4999999999999998,357
2309710070,2015-01-14T00:00:00Z,280000,3,2.75,161,523,161,0,1.0,0,3,3,7,2010,0,221,495,98022,47.1942,-121.977,0.8660254037844387,257
6620400025,2015-05-01T00:00:00Z,245000,3,1.0,128,917,128,0,1.0,0,0,3,7,1959,0,111,580,98168,47.5131,-122.334,-0.8660254037844385,364
5100400244,2015-04-20T00:00:00Z,403000,2,1.0,83,144,83,0,2.0,0,0,3,7,2011,0,105,185,98115,47.6911,-122.313,-0.4999999999999998,353
240000058,2015-04-08T00:00:00Z,469000,4,2.75,329,1294,195,134,1.0,0,0,5,8,1966,0,190,836,98188,47.425,-122.283,-0.4999999999999998,341
8074400035,2014-10-30T00:00:00Z,315000,3,1.75,232,770,116,116,1.0,0,0,4,7,1958,0,158,762,98056,47.4973,-122.177,0.49999999999999933,181
316000145,2015-03-25T00:00:00Z,235000,4,1.0,126,662,126,0,1.5,0,0,3,6,1941,0,118,666,98168,47.5054,-122.301,6.123233995736766e-17,327
7853270630,2015-01-20T00:00:00Z,544000,4,2.5,217,647,179,38,2.0,0,0,3,8,2005,0,274,641,98065,47.5451,-121.882,0.8660254037844387,263
1774000200,2014-12-02T00:00:00Z,400000,3,1.75,178,845,178,0,1.0,0,0,3,7,1968,0,178,906,98072,47.7487,-122.082,1.0,214
9477201370,2015-02-26T00:00:00Z,440000,3,1.75,163,745,114,49,1.0,0,0,4,7,1976,0,147,700,98034,47.7287,-122.192,0.5000000000000001,300
9510300220,2014-08-04T00:00:00Z,556000,3,2.5,255,3292,255,0,2.0,0,0,3,9,1994,0,251,3292,98045,47.4745,-121.723,-0.5000000000000004,94
4030500130,2014-09-23T00:00:00Z,243500,4,2.5,213,1410,213,0,2.0,0,0,4,7,1966,0,169,940,98042,47.3683,-122.164,-1.8369701987210297e-16,144
1843100520,2014-07-25T00:00:00Z,347000,4,2.5,257,905,257,0,2.0,0,0,3,8,1989,0,220,645,98042,47.3739,-122.126,-0.8660254037844388,84
3735901040,2014-07-03T00:00:00Z,341000,3,1.0,129,447,129,0,1.5,0,0,3,6,1908,0,160,370,98115,47.6881,-122.32,-0.8660254037844388,62
8067000020,2014-06-11T00:00:00Z,295000,5,3.5,195,474,130,64,2.0,0,0,3,7,1999,0,130,524,98178,47.5108,-122.257,-1.0,40
4365200895,2015-04-17T00:00:00Z,364000,4,1.0,112,719,112,0,1.5,0,0,3,7,1922,0,102,719,98126,47.5216,-122.374,-0.4999999999999998,350
8725950020,2014-08-27T00:00:00Z,695000,2,1.75,145,112,145,0,3.0,0,0,3,9,2007,0,145,112,98004,47.6215,-122.201,-0.5000000000000004,117
8078520280,2015-03-23T00:00:00Z,308000,4,2.5,182,524,182,0,2.0,0,0,3,7,1998,0,173,487,98092,47.3167,-122.187,6.123233995736766e-17,325
1865820300,2015-03-11T00:00:00Z,205000,3,1.0,104,774,104,0,1.0,0,0,4,7,1976,0,110,618,98042,47.3732,-122.116,6.123233995736766e-17,313
5631500866,2014-05-06T00:00:00Z,563000,4,3.0,287,1438,222,65,2.0,0,0,3,8,1996,0,185,3948,98028,47.7466,-122.241,-0.8660254037844385,4
2215901650,2015-04-02T00:00:00Z,350000,4,2.5,198,659,198,0,2.0,0,0,3,8,1992,0,148,667,98038,47.3528,-122.057,-0.4999999999999998,335
8835210130,2014-08-08T00:00:00Z,300000,2,1.5,106,364,106,0,2.0,0,0,3,7,1982,0,130,318,98034,47.7248,-122.162,-0.5000000000000004,98
1994200024,2014-11-04T00:00:00Z,511000,3,1.0,132,320,91,41,1.0,0,0,3,7,1947,0,134,427,98103,47.6873,-122.336,0.8660254037844384,186
1864940180,2014-06-05T00:00:00Z,335000,4,2.5,242,444,242,0,2.0,0,0,3,8,2009,0,239,445,98001,47.2649,-122.292,-1.0,34
6608500290,2014-10-24T00:00:00Z,405000,3,2.5,132,947,132,0,1.0,0,0,3,7,1960,0,136,961,98033,47.7012,-122.166,0.49999999999999933,175
6141100445,2015-01-07T00:00:00Z,499000,2,1.5,143,608,143,0,2.0,0,0,3,7,1980,0,136,608,98133,47.7189,-122.353,0.8660254037844387,250
7224000545,2014-08-25T00:00:00Z,370000,4,3.0,197,449,197,0,1.5,0,0,4,7,1930,0,99,449,98055,47.4871,-122.203,-0.5000000000000004,115
6114400136,2014-07-14T00:00:00Z,608250,4,2.75,281,2023,281,0,2.0,0,0,3,8,1986,0,280,2603,98166,47.4481,-122.338,-0.8660254037844388,73
7893205080,2014-10-07T00:00:00Z,270000,3,1.5,114,696,114,0,1.0,0,0,3,7,1962,0,117,724,98198,47.4202,-122.331,0.49999999999999933,158
424069096,2014-07-31T00:00:00Z,460000,3,1.75,130,1129,130,0,1.0,0,0,4,7,1977,0,235,2185,98075,47.5926,-122.047,-0.8660254037844388,90
3288301330,2015-04-08T00:00:00Z,475000,3,1.75,175,702,132,42,1.0,0,0,3,8,1973,0,175,844,98034,47.7322,-122.185,-0.4999999999999998,341
1732800780,2015-02-12T00:00:00Z,3065000,5,3.0,385,696,326,59,2.5,0,4,5,11,1909,0,209,376,98119,47.6303,-122.362,0.5000000000000001,286
7299600530,2015-03-17T00:00:00Z,280000,3,2.5,149,447,149,0,2.0,0,0,3,8,2012,0,186,483,98092,47.2583,-122.203,6.123233995736766e-17,319
5028600550,2014-12-29T00:00:00Z,262000,3,1.75,122,606,122,0,1.0,0,0,4,7,1989,0,150,633,98023,47.2871,-122.354,1.0,241
3629970240,2014-11-03T00:00:00Z,690000,3,2.5,261,464,261,0,2.0,0,0,3,9,2004,0,247,464,98029,47.5533,-121.992,0.8660254037844384,185
1802000060,2014-06-12T00:00:00Z,1325000,5,2.25,297,1872,148,148,1.0,0,0,3,8,1965,0,314,1872,98004,47.6303,-122.215,-1.0,41
643300210,2015-02-10T00:00:00Z,610000,3,1.75,103,966,103,0,1.0,0,0,4,7,1967,0,190,897,98006,47.5676,-122.177,0.5000000000000001,284
6661200050,2014-05-28T00:00:00Z,175000,2,1.0,77,250,77,0,1.0,0,0,3,7,1996,0,95,332,98038,47.3839,-122.038,-0.8660254037844385,26
1326059142,2014-10-28T00:00:00Z,1395000,4,3.0,327,11938,327,0,2.0,0,2,4,10,1981,0,302,7405,98072,47.7448,-122.117,0.49999999999999933,179
5160300030,2015-04-01T00:00:00Z,660000,4,1.75,173,970,150,23,1.0,0,0,3,8,1978,0,191,970,98005,47.5938,-122.154,-0.4999999999999998,334
7702010050,2015-03-23T00:00:00Z,590000,3,2.5,262,537,262,0,2.0,0,0,3,9,2001,0,232,539,98028,47.7604,-122.235,6.123233995736766e-17,325
9523102447,2014-11-17T00:00:00Z,688500,3,1.75,163,383,163,0,1.5,0,3,4,7,1927,0,163,371,98103,47.6748,-122.352,0.8660254037844384,199
1672000170,2014-09-08T00:00:00Z,575000,3,1.75,175,1035,175,0,1.0,0,0,4,8,1968,0,252,1035,98006,47.5697,-122.163,-1.8369701987210297e-16,129
7399000350,2014-11-04T00:00:00Z,300000,3,2.0,143,771,143,0,1.0,0,0,4,8,1965,0,172,743,98055,47.4654,-122.195,0.8660254037844384,186
3776300010,2015-02-24T00:00:00Z,1030000,4,3.5,253,520,154,99,1.0,0,0,5,9,1948,0,159,501,98199,47.6387,-122.396,0.5000000000000001,298
6821102100,2015-03-17T00:00:00Z,510000,2,1.0,75,602,75,0,1.0,0,0,5,6,1942,0,178,557,98199,47.6493,-122.398,6.123233995736766e-17,319
7896300592,2015-01-14T00:00:00Z,303500,6,4.5,314,668,226,88,2.0,0,0,3,8,2007,0,189,670,98118,47.5205,-122.288,0.8660254037844387,257
1939120450,2014-05-22T00:00:00Z,657500,3,2.5,248,975,248,0,2.0,0,0,3,9,1989,0,231,802,98074,47.6272,-122.026,-0.8660254037844385,20
4083306705,2014-11-21T00:00:00Z,725000,4,2.5,197,317,160,37,1.5,0,0,4,7,1916,0,141,317,98103,47.649,-122.336,0.8660254037844384,203
5137200140,2015-03-25T00:00:00Z,350000,4,2.75,277,1041,174,103,1.0,0,1,4,8,1977,0,259,915,98023,47.3357,-122.336,6.123233995736766e-17,327
8857310010,2014-12-19T00:00:00Z,268500,2,1.5,119,162,61,58,1.0,0,0,3,8,1969,0,172,162,98008,47.6118,-122.116,1.0,231
8965500900,2015-02-13T00:00:00Z,725000,3,2.5,194,914,194,0,2.0,0,2,3,9,1983,0,265,1066,98006,47.5651,-122.114,0.5000000000000001,287
441000065,2015-05-05T00:00:00Z,653000,2,1.5,119,477,97,22,1.0,0,0,4,7,1947,0,119,502,98115,47.6878,-122.29,-0.8660254037844385,368
7385300020,2014-06-13T00:00:00Z,725000,5,2.5,298,1114,170,128,1.0,0,0,4,8,1968,0,227,1114,98007,47.6205,-122.148,-1.0,42
9414500480,2015-04-07T00:00:00Z,503000,3,1.75,192,912,131,60,1.0,0,0,4,7,1967,0,199,912,98027,47.522,-122.05,-0.4999999999999998,340
4318200405,2014-06-20T00:00:00Z,850000,3,2.25,266,759,209,57,2.0,0,0,3,10,1995,0,121,759,98136,47.5363,-122.385,-1.0,49
